Name,Strategy,RMSE,MAE,Run time (extr),Run time (tsf),Num features,Time/feature,Run time (classif),Total time,MAPE
CopperConcentration,tsfeatures + signature,2.4985580907129004,1.3893666504204727,0.0,0.0,79.0,0.0,0.016245126724243164,0.016245126724243164,34.55501965292591
CopperConcentration,tsfeatures + signature + catch22,2.768645833792147,1.524620089244477,0.0,0.0,101.0,0.0,0.019083738327026367,0.019083738327026367,78.14695700399724
CopperConcentration,tsfeatures + signature + catch22 + minirocket,2.447307199641594,1.2349211544108887,0.0,0.0,1025.0,0.0,0.2798783779144287,0.2798783779144287,46.186887429631426
CopperConcentration,tsfeatures + signature + catch22 + minirocket + tsfel,2.3800205811083757,1.229400517132562,0.0,0.0,1414.0,0.0,0.3850984573364258,0.3850984573364258,36.74802087424839
CopperConcentration,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,2.5762688651756283,1.3685560707845503,0.0,0.0,1464.0,0.0,0.39853882789611816,0.39853882789611816,33.46559120039343
Covid19Andalusia,tsfeatures,0.026419103697411097,0.015640897551483866,0.0,0.0,37.0,0.0,0.002120494842529297,0.002120494842529297,1.6487409680921024
Covid19Andalusia,tsfeatures + signature,0.019512430597538575,0.010949838283141293,0.0,0.0,79.0,0.0,0.0038993358612060547,0.0038993358612060547,0.758475912382165
Covid19Andalusia,tsfeatures + signature + catch22,0.025597078978937083,0.011777808024142418,0.0,0.0,101.0,0.0,0.004764556884765625,0.004764556884765625,0.7781284560958343
Covid19Andalusia,tsfeatures + signature + catch22 + minirocket,0.023853460532499055,0.013781996994023962,0.0,0.0,1025.0,0.0,0.04807639122009277,0.04807639122009277,0.8598144138666081
Covid19Andalusia,tsfeatures + signature + catch22 + minirocket + tsfel,0.02413183125305454,0.013577975125254823,0.0,0.0,1204.0,0.0,0.06486892700195312,0.06486892700195312,1.0093171672946621
Covid19Andalusia,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,0.023684784134220482,0.012902718580951314,0.0,0.0,1254.0,0.0,0.06818699836730957,0.06818699836730957,0.8694058874014607
DailyOilGasPrices,tsfeatures,2.8599503536301283,2.156287894166749,0.0,0.0,74.0,0.0,0.0027191638946533203,0.0027191638946533203,0.48524271513000444
DailyOilGasPrices,tsfeatures + signature,2.155310121715201,1.5262735650457184,0.0,0.0,158.0,0.0,0.0066852569580078125,0.0066852569580078125,0.3475539291101221
DailyOilGasPrices,tsfeatures + signature + catch22,1.6496502763732206,1.1562591976132885,0.0,0.0,202.0,0.0,0.009611129760742188,0.009611129760742188,0.24885784898383279
DailyOilGasPrices,tsfeatures + signature + catch22 + minirocket,1.8867118329399204,1.221253475238537,0.0,0.0,1126.0,0.0,0.03481292724609375,0.03481292724609375,0.2391068766543331
DailyOilGasPrices,tsfeatures + signature + catch22 + minirocket + tsfel,2.263078180447438,1.410255175212334,0.0,0.0,1424.0,0.0,0.04933023452758789,0.04933023452758789,0.31350018681335307
DailyOilGasPrices,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,2.0240607026526516,1.3211764241087025,0.0,0.0,1523.0,0.0,0.05403280258178711,0.05403280258178711,0.28238455900988096
DailyTemperatureLatitude,tsfeatures,8.895625748172643,5.32750460795035,0.0,0.0,37.0,0.0,1.04783034324646,1.04783034324646,0.5552249974838561
DailyTemperatureLatitude,tsfeatures + signature,3.8823065631253435,2.0902961889267613,0.0,0.0,79.0,0.0,1.873692274093628,1.873692274093628,0.34963825226349005
DailyTemperatureLatitude,tsfeatures + signature + catch22,3.5965707524166577,1.8398340473349086,0.0,0.0,101.0,0.0,2.3657429218292236,2.3657429218292236,0.3144086297969975
DailyTemperatureLatitude,tsfeatures + signature + catch22 + minirocket,3.4892440520586403,1.811334262408164,0.0,0.0,1025.0,0.0,20.018872499465942,20.018872499465942,0.3199328184020441
DailyTemperatureLatitude,tsfeatures + signature + catch22 + minirocket + tsfel,3.378405309510489,1.7341000585781956,0.0,0.0,1341.0,0.0,31.40957808494568,31.40957808494568,0.3007129100269455
DailyTemperatureLatitude,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,3.4793184644372,1.7790017374921083,0.0,0.0,1391.0,0.0,32.53244662284851,32.53244662284851,0.31458456870003654
DhakaHourlyAirQuality,tsfeatures,75.20896431060085,55.94471293831793,0.0,0.0,37.0,0.0,0.02351069450378418,0.02351069450378418,0.4594340199973754
DhakaHourlyAirQuality,tsfeatures + signature,4.00601718484446,2.7120909084252496,0.0,0.0,79.0,0.0,0.04432392120361328,0.04432392120361328,0.020394225071244058
DhakaHourlyAirQuality,tsfeatures + signature + catch22,3.5040923017700596,2.542404764516342,0.0,0.0,101.0,0.0,0.05606436729431152,0.05606436729431152,0.018085903273471107
DhakaHourlyAirQuality,tsfeatures + signature + catch22 + minirocket,3.624819381259166,2.507380867925819,0.0,0.0,1025.0,0.0,0.4237678050994873,0.4237678050994873,0.017744737990810833
DhakaHourlyAirQuality,tsfeatures + signature + catch22 + minirocket + tsfel,3.7501852378060825,2.2530193236714977,0.0,0.0,1171.0,0.0,0.5321874618530273,0.5321874618530273,0.017117851802856618
DhakaHourlyAirQuality,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,3.3775781333247865,2.0914518168966936,0.0,0.0,1221.0,0.0,0.5792992115020752,0.5792992115020752,0.014906044229773442
ElectricityPredictor,tsfeatures,679.7046056401588,311.8581342344544,0.0,0.0,148.0,0.0,0.05247640609741211,0.05247640609741211,34.61819055624303
ElectricityPredictor,tsfeatures + signature,704.7868178805695,347.2501448300579,0.0,0.0,358.0,0.0,0.18517804145812988,0.18517804145812988,85.53117165139665
ElectricityPredictor,tsfeatures + signature + catch22,627.7696254228933,256.71316446897424,0.0,0.0,446.0,0.0,0.15264534950256348,0.15264534950256348,33.77670505407531
ElectricityPredictor,tsfeatures + signature + catch22 + minirocket,628.3163236139546,261.84492132055414,0.0,0.0,1370.0,0.0,0.4100174903869629,0.4100174903869629,31.171029736918843
ElectricityPredictor,tsfeatures + signature + catch22 + minirocket + tsfel,614.9736972673163,248.75791282510315,0.0,0.0,2242.0,0.0,0.7223591804504395,0.7223591804504395,31.907988741657114
ElectricityPredictor,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,618.6641225801079,251.28202674314073,0.0,0.0,2439.0,0.0,0.8083665370941162,0.8083665370941162,27.938590473785602
ElectricMotorTemperature,tsfeatures,16.329555917341473,11.52742413419633,0.0,0.0,222.0,0.0,2.516686201095581,2.516686201095581,0.21188720983385817
ElectricMotorTemperature,tsfeatures + signature,8.583526943009423,4.902032251982334,0.0,0.0,614.0,0.0,8.921903133392334,8.921903133392334,0.08500773268725162
ElectricMotorTemperature,tsfeatures + signature + catch22,8.735113116382053,4.910172231830629,0.0,0.0,746.0,0.0,10.130770444869995,10.130770444869995,0.08560358448901374
ElectricMotorTemperature,tsfeatures + signature + catch22 + minirocket,8.33383843146068,4.839951393925399,0.0,0.0,1670.0,0.0,17.08031415939331,17.08031415939331,0.08431430261698454
ElectricMotorTemperature,tsfeatures + signature + catch22 + minirocket + tsfel,8.180667932798647,4.770338335747644,0.0,0.0,2654.0,0.0,31.45331382751465,31.45331382751465,0.0830275398258486
ElectricMotorTemperature,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,7.795601807467064,4.501245332176834,0.0,0.0,2949.0,0.0,36.86791276931763,36.86791276931763,0.07814537009250802
EthereumSentiment,tsfeatures,0.3799222194240619,0.29603271027069505,0.0,0.0,74.0,0.0,0.005916118621826172,0.005916118621826172,45726266772012.81
EthereumSentiment,tsfeatures + signature,0.27430545537163126,0.2211560743956644,0.0,0.0,158.0,0.0,0.013461828231811523,0.013461828231811523,31125344192608.88
EthereumSentiment,tsfeatures + signature + catch22,0.3413183843144424,0.26052149449623074,0.0,0.0,202.0,0.0,0.01775527000427246,0.01775527000427246,43718588762515.27
EthereumSentiment,tsfeatures + signature + catch22 + minirocket,0.2857757100361158,0.21851214933618207,0.0,0.0,1126.0,0.0,0.0737001895904541,0.0737001895904541,26503894468398.566
EthereumSentiment,tsfeatures + signature + catch22 + minirocket + tsfel,0.297127652476441,0.23017850430316736,0.0,0.0,1418.0,0.0,0.11130976676940918,0.11130976676940918,63370277479855.914
EthereumSentiment,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,0.33098158115959764,0.2578794386098597,0.0,0.0,1517.0,0.0,0.12211894989013672,0.12211894989013672,78362634773629.66
GasSensorArrayAcetone,tsfeatures,0.26497978414975637,0.12071428724697658,0.0,0.0,37.0,0.0,0.0036766529083251953,0.0036766529083251953,115806849765961.48
GasSensorArrayAcetone,tsfeatures + signature,0.31316358237009756,0.15500000215002468,0.0,0.0,79.0,0.0,0.008897066116333008,0.008897066116333008,193011414998338.47
GasSensorArrayAcetone,tsfeatures + signature + catch22,0.3192625427095707,0.16357142973159042,0.0,0.0,101.0,0.0,0.009723663330078125,0.009723663330078125,234830553820131.2
GasSensorArrayAcetone,tsfeatures + signature + catch22 + minirocket,0.23114621348773323,0.11285714491137437,0.0,0.0,1025.0,0.0,0.11348938941955566,0.11348938941955566,160842846710755.16
GasSensorArrayAcetone,tsfeatures + signature + catch22 + minirocket + tsfel,0.3266715249317884,0.1714285725461585,0.0,0.0,1414.0,0.0,0.19063138961791992,0.19063138961791992,193011414279314.97
GasSensorArrayAcetone,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,0.30260771340764053,0.1500000011175871,0.0,0.0,1464.0,0.0,0.17768478393554688,0.17768478393554688,102939421827774.78
GasSensorArrayEthanol,tsfeatures,0.2796681702830712,0.11928571505205972,0.0,0.0,37.0,0.0,0.003459453582763672,0.003459453582763672,61120282286958.03
GasSensorArrayEthanol,tsfeatures + signature,0.3055440117335065,0.1521428589309965,0.0,0.0,79.0,0.0,0.007195472717285156,0.007195472717285156,99722566341193.58
GasSensorArrayEthanol,tsfeatures + signature + catch22,0.2884688643573896,0.14357143017862525,0.0,0.0,101.0,0.0,0.008748531341552734,0.008748531341552734,96505709176891.02
GasSensorArrayEthanol,tsfeatures + signature + catch22 + minirocket,0.275939952083111,0.11714285819658211,0.0,0.0,1025.0,0.0,0.10495209693908691,0.10495209693908691,102939420869076.55
GasSensorArrayEthanol,tsfeatures + signature + catch22 + minirocket + tsfel,0.27150374977942876,0.11285714427275317,0.0,0.0,1414.0,0.0,0.1462087631225586,0.1462087631225586,102939422307123.66
GasSensorArrayEthanol,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,0.26335744403299827,0.1050000013517482,0.0,0.0,1464.0,0.0,0.1403651237487793,0.1403651237487793,102939422067449.03
HotwaterPredictor,tsfeatures,1551.408004293572,955.5465951685635,0.0,0.0,148.0,0.0,0.016663551330566406,0.016663551330566406,6.008678519278969
HotwaterPredictor,tsfeatures + signature,1463.4509453799258,793.5849048056692,0.0,0.0,358.0,0.0,0.047115325927734375,0.047115325927734375,3.4870222704206184
HotwaterPredictor,tsfeatures + signature + catch22,1317.943408583538,760.2931928859567,0.0,0.0,446.0,0.0,0.05985450744628906,0.05985450744628906,3.5759351950929896
HotwaterPredictor,tsfeatures + signature + catch22 + minirocket,1260.491861436609,806.6637301849869,0.0,0.0,1370.0,0.0,0.16000890731811523,0.16000890731811523,3.9056292591978097
HotwaterPredictor,tsfeatures + signature + catch22 + minirocket + tsfel,1428.292637738283,836.3057391283647,0.0,0.0,2242.0,0.0,0.28105902671813965,0.28105902671813965,5.811919047635182
HotwaterPredictor,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,1497.538060230908,922.7016731793026,0.0,0.0,2439.0,0.0,0.30881595611572266,0.30881595611572266,6.45286803477039
IronConcentration,tsfeatures,100.92050311726803,66.81048887449762,0.0,0.0,37.0,0.0,0.008967876434326172,0.008967876434326172,0.7425443737409453
IronConcentration,tsfeatures + signature,110.93648333782409,74.23103214346844,0.0,0.0,79.0,0.0,0.01721787452697754,0.01721787452697754,0.7933207462868346
IronConcentration,tsfeatures + signature + catch22,88.01166994748603,60.12021730257117,0.0,0.0,101.0,0.0,0.02077507972717285,0.02077507972717285,0.6206358641612097
IronConcentration,tsfeatures + signature + catch22 + minirocket,106.78438426006134,68.22836915306424,0.0,0.0,1025.0,0.0,0.26871490478515625,0.26871490478515625,0.7355746451606019
IronConcentration,tsfeatures + signature + catch22 + minirocket + tsfel,95.92838894232533,60.62744518984919,0.0,0.0,1414.0,0.0,0.3776359558105469,0.3776359558105469,0.5755597439679241
IronConcentration,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,95.82962119278658,61.192336455635406,0.0,0.0,1464.0,0.0,0.3822150230407715,0.3822150230407715,0.6045520491934715
LPGasMonitoringHomeActivity,tsfeatures,1.8278889256608386,1.321414820996323,0.0,0.0,37.0,0.0,0.06532692909240723,0.06532692909240723,0.15951482956207255
LPGasMonitoringHomeActivity,tsfeatures + signature,1.8147003469980505,1.2504757418108814,0.0,0.0,79.0,0.0,0.1304612159729004,0.1304612159729004,0.15514323471488436
LPGasMonitoringHomeActivity,tsfeatures + signature + catch22,1.9577354232143986,1.3506927476452955,0.0,0.0,101.0,0.0,0.15449810028076172,0.15449810028076172,0.16440183758843013
LPGasMonitoringHomeActivity,tsfeatures + signature + catch22 + minirocket,1.800871424011482,1.306772990309434,0.0,0.0,1025.0,0.0,1.040522575378418,1.040522575378418,0.16059274064331747
LPGasMonitoringHomeActivity,tsfeatures + signature + catch22 + minirocket + tsfel,1.7997171689862417,1.2726157739672357,0.0,0.0,1209.0,0.0,1.6099658012390137,1.6099658012390137,0.1588876397015941
LPGasMonitoringHomeActivity,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,1.7970618657731037,1.2491229013211465,0.0,0.0,1259.0,0.0,1.6376752853393555,1.6376752853393555,0.15635373497476632
MadridPM10Quality-no-missing,tsfeatures,15.52118676789193,11.912602877352866,0.0,0.0,111.0,0.0,0.3665783405303955,0.3665783405303955,0.4673042318433959
MadridPM10Quality-no-missing,tsfeatures + signature,13.273193249428823,9.906224539145633,0.0,0.0,251.0,0.0,1.0221030712127686,1.0221030712127686,0.37930339848435796
MadridPM10Quality-no-missing,tsfeatures + signature + catch22,12.919359329856166,9.880016346418577,0.0,0.0,317.0,0.0,1.1563384532928467,1.1563384532928467,0.3794349700940692
MadridPM10Quality-no-missing,tsfeatures + signature + catch22 + minirocket,12.912448250875403,9.633487395845357,0.0,0.0,1241.0,0.0,3.8399131298065186,3.8399131298065186,0.36373461427682136
MadridPM10Quality-no-missing,tsfeatures + signature + catch22 + minirocket + tsfel,12.546557963109391,9.504104010463047,0.0,0.0,1895.0,0.0,6.858217716217041,6.858217716217041,0.3652769922131904
MadridPM10Quality-no-missing,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,12.66939919001822,9.494377232653967,0.0,0.0,2043.0,0.0,7.75841498374939,7.75841498374939,0.3642965342024787
MagnesiumConcentration,tsfeatures,366.42468363418743,150.58493890858102,0.0,0.0,37.0,0.0,0.0300905704498291,0.0300905704498291,0.6064898530840761
MagnesiumConcentration,tsfeatures + signature,247.7659033282095,116.40640347385263,0.0,0.0,79.0,0.0,0.06658124923706055,0.06658124923706055,0.5078208273587121
MagnesiumConcentration,tsfeatures + signature + catch22,304.9134877086037,126.37707161429246,0.0,0.0,101.0,0.0,0.0839381217956543,0.0839381217956543,0.494263222516732
MagnesiumConcentration,tsfeatures + signature + catch22 + minirocket,236.3222320314895,106.16270991255527,0.0,0.0,1025.0,0.0,1.2163963317871094,1.2163963317871094,0.4113302275970843
MagnesiumConcentration,tsfeatures + signature + catch22 + minirocket + tsfel,191.9487157960923,92.02481599773527,0.0,0.0,1414.0,0.0,1.7173619270324707,1.7173619270324707,0.4576955224240121
MagnesiumConcentration,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,280.1987553310623,115.100493363379,0.0,0.0,1464.0,0.0,1.7652080059051514,1.7652080059051514,0.5315409376489348
ManganeseConcentration,tsfeatures,165.34107852244082,114.88821753017281,0.0,0.0,37.0,0.0,0.007284641265869141,0.007284641265869141,7.428094757738627
ManganeseConcentration,tsfeatures + signature,131.27839578791327,83.5114890291639,0.0,0.0,79.0,0.0,0.013301610946655273,0.013301610946655273,4.125882194130563
ManganeseConcentration,tsfeatures + signature + catch22,131.64308367472728,85.96369564954354,0.0,0.0,101.0,0.0,0.017213821411132812,0.017213821411132812,3.38275452975991
ManganeseConcentration,tsfeatures + signature + catch22 + minirocket,123.86153442074077,78.30672291860633,0.0,0.0,1025.0,0.0,0.2607917785644531,0.2607917785644531,4.545359918963987
ManganeseConcentration,tsfeatures + signature + catch22 + minirocket + tsfel,115.54377849175654,77.7919076444662,0.0,0.0,1414.0,0.0,0.3590672016143799,0.3590672016143799,4.206506771481783
ManganeseConcentration,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,116.05962432652423,80.92973901169455,0.0,0.0,1464.0,0.0,0.3728444576263428,0.3728444576263428,4.045527044522083
MethaneMonitoringHomeActivity,tsfeatures,0.9234727767517762,0.639058868320002,0.0,0.0,37.0,0.0,0.08002686500549316,0.08002686500549316,0.053001106775319023
MethaneMonitoringHomeActivity,tsfeatures + signature,0.7926226282608048,0.5215562247127467,0.0,0.0,79.0,0.0,0.1662757396697998,0.1662757396697998,0.04329040371252673
MethaneMonitoringHomeActivity,tsfeatures + signature + catch22,0.8198017296896524,0.5165282354189481,0.0,0.0,101.0,0.0,0.19626498222351074,0.19626498222351074,0.0427787266146233
MethaneMonitoringHomeActivity,tsfeatures + signature + catch22 + minirocket,0.714625737236362,0.4845237048375124,0.0,0.0,1025.0,0.0,1.254821538925171,1.254821538925171,0.04030399473989695
MethaneMonitoringHomeActivity,tsfeatures + signature + catch22 + minirocket + tsfel,0.768204800049012,0.5055087569132016,0.0,0.0,1209.0,0.0,1.779862403869629,1.779862403869629,0.042015133833870635
MethaneMonitoringHomeActivity,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,0.7512479757758416,0.4906438143956179,0.0,0.0,1259.0,0.0,1.9428670406341553,1.9428670406341553,0.04078991500003951
MetroInterstateTrafficVolume,tsfeatures,795.4359202578872,609.383785216449,0.0,0.0,148.0,0.0,0.04374289512634277,0.04374289512634277,0.203944796270193
MetroInterstateTrafficVolume,tsfeatures + signature,729.696448075722,571.5347062620398,0.0,0.0,358.0,0.0,0.09703493118286133,0.09703493118286133,0.19335477290446704
MetroInterstateTrafficVolume,tsfeatures + signature + catch22,781.3562833987478,588.3006961352205,0.0,0.0,446.0,0.0,0.12289834022521973,0.12289834022521973,0.19973969238184452
MetroInterstateTrafficVolume,tsfeatures + signature + catch22 + minirocket,746.9511757784971,573.8495446610124,0.0,0.0,1370.0,0.0,0.4066643714904785,0.4066643714904785,0.19025522220595772
MetroInterstateTrafficVolume,tsfeatures + signature + catch22 + minirocket + tsfel,701.8301784871263,551.8368751003318,0.0,0.0,1954.0,0.0,0.6975176334381104,0.6975176334381104,0.18517368297630096
MetroInterstateTrafficVolume,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,693.5890083038325,537.1376754133669,0.0,0.0,2151.0,0.0,0.8287591934204102,0.8287591934204102,0.1796327163941325
NaturalGasPricesSentiment,tsfeatures,0.10237764212519689,0.08143873459526471,0.0,0.0,37.0,0.0,0.0008037090301513672,0.0008037090301513672,0.3477816389518803
NaturalGasPricesSentiment,tsfeatures + signature,0.10071031812083665,0.07878119525100503,0.0,0.0,79.0,0.0,0.0013251304626464844,0.0013251304626464844,0.3025770544337494
NaturalGasPricesSentiment,tsfeatures + signature + catch22,0.09065163334253568,0.06909432182354587,0.0,0.0,101.0,0.0,0.0015721321105957031,0.0015721321105957031,0.2716507636388567
NaturalGasPricesSentiment,tsfeatures + signature + catch22 + minirocket,0.08635588668910514,0.06553943242345538,0.0,0.0,1025.0,0.0,0.011401176452636719,0.011401176452636719,0.26961666211719515
NaturalGasPricesSentiment,tsfeatures + signature + catch22 + minirocket + tsfel,0.07670874585616706,0.06058036083621638,0.0,0.0,1169.0,0.0,0.01735401153564453,0.01735401153564453,0.20647223284708538
NaturalGasPricesSentiment,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,0.08621589322512947,0.06940491337861333,0.0,0.0,1219.0,0.0,0.01867222785949707,0.01867222785949707,0.2392768972491926
OccupancyDetectionLight,tsfeatures,193.5876721084304,106.27846995169676,0.0,0.0,111.0,0.0,0.007657289505004883,0.007657289505004883,7.546200157474952e+16
OccupancyDetectionLight,tsfeatures + signature,130.29114955607696,62.28061718616671,0.0,0.0,251.0,0.0,0.024942636489868164,0.024942636489868164,2.2463816457234056e+16
OccupancyDetectionLight,tsfeatures + signature + catch22,128.80367873267522,58.6339413442658,0.0,0.0,317.0,0.0,0.031258583068847656,0.031258583068847656,2.0809436417330604e+16
OccupancyDetectionLight,tsfeatures + signature + catch22 + minirocket,97.02497699653233,43.90434032736473,0.0,0.0,1241.0,0.0,0.0882411003112793,0.0882411003112793,7755434163725163.0
OccupancyDetectionLight,tsfeatures + signature + catch22 + minirocket + tsfel,102.56020999399557,47.48596906633053,0.0,0.0,1733.0,0.0,0.1455855369567871,0.1455855369567871,1.1540911233975704e+16
OccupancyDetectionLight,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,98.53497682903473,43.13418914710434,0.0,0.0,1881.0,0.0,0.16889119148254395,0.16889119148254395,7525772524455797.0
ParkingBirmingham-equal-length,tsfeatures,0.2414935445817318,0.17618642039784235,0.0,0.0,37.0,0.0,0.019065380096435547,0.019065380096435547,0.5841788626843629
ParkingBirmingham-equal-length,tsfeatures + signature,0.1800274864258028,0.108020695247742,0.0,0.0,79.0,0.0,0.04745292663574219,0.04745292663574219,0.3304534727443813
ParkingBirmingham-equal-length,tsfeatures + signature + catch22,0.1824532048945996,0.10828385630644347,0.0,0.0,101.0,0.0,0.056525468826293945,0.056525468826293945,0.32645950433908394
ParkingBirmingham-equal-length,tsfeatures + signature + catch22 + minirocket,0.18800371144051414,0.11275953113084262,0.0,0.0,1025.0,0.0,0.3015437126159668,0.3015437126159668,0.3566162764965942
ParkingBirmingham-equal-length,tsfeatures + signature + catch22 + minirocket + tsfel,0.1645602127338851,0.09899367486911403,0.0,0.0,1166.0,0.0,0.4346277713775635,0.4346277713775635,0.2891912680745163
ParkingBirmingham-equal-length,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,0.16602407027888516,0.10170523500322697,0.0,0.0,1216.0,0.0,0.4958493709564209,0.4958493709564209,0.29794761455266777
PhosphorusConcentration,tsfeatures,26.22069497504935,10.443688861910184,0.0,0.0,37.0,0.0,0.04248690605163574,0.04248690605163574,10.147420004542576
PhosphorusConcentration,tsfeatures + signature,33.21369070619414,10.673484447358556,0.0,0.0,79.0,0.0,0.10312724113464355,0.10312724113464355,3.476423815292961
PhosphorusConcentration,tsfeatures + signature + catch22,29.664928844769246,10.501751087162194,0.0,0.0,101.0,0.0,0.12635183334350586,0.12635183334350586,341.735309266576
PhosphorusConcentration,tsfeatures + signature + catch22 + minirocket,25.40251210617523,8.624299252326082,0.0,0.0,1025.0,0.0,1.987375020980835,1.987375020980835,15.491819590173934
PhosphorusConcentration,tsfeatures + signature + catch22 + minirocket + tsfel,28.899291878777934,10.133890382706326,0.0,0.0,1414.0,0.0,3.260150194168091,3.260150194168091,16.29313040808849
PhosphorusConcentration,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,25.009402350632158,9.206896307540505,0.0,0.0,1464.0,0.0,3.566906213760376,3.566906213760376,4.587337697082328
PotassiumConcentration,tsfeatures,261.6170184073605,89.71679212658573,0.0,0.0,37.0,0.0,0.033499717712402344,0.033499717712402344,0.8195617764242602
PotassiumConcentration,tsfeatures + signature,296.8467497936303,98.09487900676928,0.0,0.0,79.0,0.0,0.07201600074768066,0.07201600074768066,0.8526325327711851
PotassiumConcentration,tsfeatures + signature + catch22,387.21982216444303,106.29799247892805,0.0,0.0,101.0,0.0,0.09214615821838379,0.09214615821838379,1.36828237030134
PotassiumConcentration,tsfeatures + signature + catch22 + minirocket,180.65846758149482,76.85427987842816,0.0,0.0,1025.0,0.0,1.358527660369873,1.358527660369873,0.6472538020622912
PotassiumConcentration,tsfeatures + signature + catch22 + minirocket + tsfel,189.22902914586768,78.59458898428844,0.0,0.0,1414.0,0.0,1.928525447845459,1.928525447845459,0.6814159689538918
PotassiumConcentration,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,265.303469976758,91.12634251719989,0.0,0.0,1464.0,0.0,2.0128087997436523,2.0128087997436523,0.7516278212652149
PrecipitationAndalusia-no-missing,tsfeatures,0.7247964138521066,0.502400145967408,0.0,0.0,148.0,0.0,0.027203798294067383,0.027203798294067383,0.3633118278490122
PrecipitationAndalusia-no-missing,tsfeatures + signature,0.6257074001355983,0.3970674413560641,0.0,0.0,358.0,0.0,0.07973575592041016,0.07973575592041016,0.29533032288505445
PrecipitationAndalusia-no-missing,tsfeatures + signature + catch22,0.6444602079932518,0.4062619209289551,0.0,0.0,446.0,0.0,0.10087966918945312,0.10087966918945312,0.29574389743849033
PrecipitationAndalusia-no-missing,tsfeatures + signature + catch22 + minirocket,0.6052891537513505,0.4006594726354769,0.0,0.0,1370.0,0.0,0.276979923248291,0.276979923248291,0.29124163043791856
PrecipitationAndalusia-no-missing,tsfeatures + signature + catch22 + minirocket + tsfel,0.6523119562125351,0.4245770374442091,0.0,0.0,2634.0,0.0,0.6291124820709229,0.6291124820709229,0.30900267372895235
PrecipitationAndalusia-no-missing,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,0.6695384096249389,0.42890638334326225,0.0,0.0,2831.0,0.0,0.6989047527313232,0.6989047527313232,0.32444341689517264
SierraNevadaMountainsSnow,tsfeatures,112.90889158356276,61.58015340010325,0.0,0.0,111.0,0.0,0.012065887451171875,0.012065887451171875,3.3338046393666764e+16
SierraNevadaMountainsSnow,tsfeatures + signature,44.12818776350176,24.39735340913137,0.0,0.0,251.0,0.0,0.03467512130737305,0.03467512130737305,2380902980096711.0
SierraNevadaMountainsSnow,tsfeatures + signature + catch22,51.177559463797,26.45142028649648,0.0,0.0,317.0,0.0,0.036875247955322266,0.036875247955322266,2894913871397520.0
SierraNevadaMountainsSnow,tsfeatures + signature + catch22 + minirocket,55.60274627021968,25.37878016312917,0.0,0.0,1241.0,0.0,0.12555265426635742,0.12555265426635742,1733885856537641.5
SierraNevadaMountainsSnow,tsfeatures + signature + catch22 + minirocket + tsfel,57.39013184256251,25.713347001075746,0.0,0.0,1688.0,0.0,0.1759026050567627,0.1759026050567627,2126899959967689.8
SierraNevadaMountainsSnow,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,58.94983196781739,27.573180047671,0.0,0.0,1836.0,0.0,0.19934606552124023,0.19934606552124023,2353881422418849.0
SodiumConcentration,tsfeatures,1334.4929464709214,191.47300606314602,0.0,0.0,37.0,0.0,0.011107921600341797,0.011107921600341797,50.8380299015428
SodiumConcentration,tsfeatures + signature,935.4641394446918,102.76857968399433,0.0,0.0,79.0,0.0,0.020765066146850586,0.020765066146850586,2.9261541220815763
SodiumConcentration,tsfeatures + signature + catch22,937.9535214669036,113.81683126140814,0.0,0.0,101.0,0.0,0.029672861099243164,0.029672861099243164,4.928231178534401
SodiumConcentration,tsfeatures + signature + catch22 + minirocket,1625.0577042152954,255.0701100653638,0.0,0.0,1025.0,0.0,0.4767613410949707,0.4767613410949707,4.883710612383982
SodiumConcentration,tsfeatures + signature + catch22 + minirocket + tsfel,225.60981588835924,56.33715861449476,0.0,0.0,1414.0,0.0,0.6945698261260986,0.6945698261260986,2.062259948785129
SodiumConcentration,tsfeatures + signature + catch22 + minirocket + tsfel + featuretools,204.9904229230432,51.323169472113335,0.0,0.0,1464.0,0.0,0.7234301567077637,0.7234301567077637,2.0525980643362085
